"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1774377158292783501","Sun Mar 31 23:59:55 +0000 2024","0","@QianzyZ Insa Allah Prabowo Gibran presiden RI ny rakyat Indonesia memilih sendiri Indonesia maju bersama demokratS14P Prabowo Gibran ny","1774587461362188756","","QianzyZ","in","","0","0","0","https://x.com/undefined/status/1774587461362188756","1575064788161667072",
"1774463723908026587","Sun Mar 31 23:59:38 +0000 2024","0","@Dennysiregar7 @officialMKRI Dibatalkan pun putusan MK gak akan menggugurkan Gibran. Ini berlaku kedepannya. Mentang mentang goblok jangan diborong semua Den.","1774587387605393456","","Dennysiregar7","in","","0","0","0","https://x.com/undefined/status/1774587387605393456","1092353879113576448",
"1774586781016715312","Sun Mar 31 23:57:13 +0000 2024","3","Bu Mega Ketum @PDI_Perjuangan @puanmaharani_ri harus meredam sekjen @hasto66 yg ugal2an nyerang cawapres dipilih 96jt rakyat 🇲🇨 sekjen wajib di Ganti untuk klas partai bsar https://t.co/I5q9acphzy","1774586781016715312","","","in","","0","2","1","https://x.com/undefined/status/1774586781016715312","1622153911753900032",
"1774586691124437374","Sun Mar 31 23:56:52 +0000 2024","0","Dewasa itu bukan masalah usia - dewasa itu soal kemampuan menganalisa - mengolah data &amp; eksekusi nyata. Maju terus mas Gibran - Gusti ngayomi.","1774586694114873478","","ariefchristiyo","in","","0","0","0","https://x.com/undefined/status/1774586694114873478","2190306348",
"1774578312947593674","Sun Mar 31 23:55:53 +0000 2024","0","@tempodotco @SimbahPutri1 @officialMKRI @jokowi @prabowo @gibran_tweet Lalu diadakan pertemuan antara Ibu @msoekarnoputri Dan @prabowo Dgn target merayu dan membujuk @PDI_Perjuangan agar mau bergabung dgn pemerintahan @prabowo hasil dr proses curang tsb. Dan @PDI_Perjuangan termakan bujuk rayu ikut bergabung ke pemerintahan @prabowo . ","1774586445212340587","","BiruBir26073179","in","","0","1","0","https://x.com/undefined/status/1774586445212340587","1611783237013229569",
"1774337928111743344","Sun Mar 31 23:55:00 +0000 2024","1","@barry_all2n @gibran_tweet Hahahaaa btul kata Gibran waktu debat padah mudah simpel klo qda Tambang ilegal gk usah di Tangkepin orang dong pak cabut aja ijin nya BERES sesimpel itu kan‍️","1774586224575197478","","barry_all2n","in","","0","0","0","https://x.com/undefined/status/1774586224575197478","1055658911590637568",
"1774295200036487392","Sun Mar 31 23:54:13 +0000 2024","0","@TheLadyJokeer @gibran_tweet Sekjen ko nangis nangis. Dan suka nyinyir. Ganti pacul saja.","1774586026708902147","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774586026708902147","1524713850515247104",
"1771476816877744572","Sun Mar 31 23:54:02 +0000 2024","0","@gibran_tweet Pak @gibran_tweet tdk usah ikuti polemik gugatan pencalonan yg tidak sah. Tunjukan aja proyek besar yg sangat berpengaruh utk rakyat dan publikasikan. Spy yg pilih anda sbg wapres tdk kecewa. Ayo pak ditunggu gebrakan/bomb nya.","1774585979657163003","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1774585979657163003","1563653900309524481",
"1774410598358683947","Sun Mar 31 23:53:49 +0000 2024","4","@KompasTV Cape nasihatin lu berdua @gibran_tweet dah dibilang ngelanggar etika eh masih dihajar juga! Terserah lu dah pada asal jangan nyusahin hidup gw aja! Jgn sampe gegara lu bedua gw harus nerina bansos. It's mean hidup gw jad susah!!","1774585926251085946","","KompasTV","in","","0","0","0","https://x.com/undefined/status/1774585926251085946","2690105826",
"1774428783279493504","Sun Mar 31 23:51:52 +0000 2024","0","@realfedinuril Sehat2 mas @realfedinuril biar bisa menyaksikan pelantikan Pak @prabowo dan Mas @gibran_tweet ... Aamiin","1774585435177849110","","realfedinuril","in","","0","0","0","https://x.com/undefined/status/1774585435177849110","1278247470498066433",
"1774295200036487392","Sun Mar 31 23:51:30 +0000 2024","1","@TheLadyJokeer @gibran_tweet Kalau memang ada rekamannya kenapa tidak pernah berani diungkapkan ke publik agar publik paham arti sebuah kebenaran Lebay nih","1774585342970286523","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774585342970286523","193623463",
"1774585255707709922","Sun Mar 31 23:51:09 +0000 2024","0","Ketika buambaang... coba mengalihkan kasus 271T . Apakah keluarganya menikmati kuenya? @narkosun https://t.co/APjQBaNpbd","1774585255707709922","","","in","","0","0","0","https://x.com/undefined/status/1774585255707709922","1173023441886146561",
"1774429299128639627","Sun Mar 31 23:51:00 +0000 2024","0","@DedynurPalakka @TeddGus @gibran_tweet Ted Ded gmn khabarnya 271 Trilyun itu woyy? Yg muda2 ini spt @kaesangb kesngkut jg ngk? Muda dpt kekuasaan krn karbitan kadang lupa diri bener ngk? ️","1774585215333417227","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1774585215333417227","1655848158457638912",
"1774463723908026587","Sun Mar 31 23:49:54 +0000 2024","0","@HermanLanang86 @Dennysiregar7 @officialMKRI Hadah kayak yg hina pada ganteng dan cantik aja. Udah pada peyot jelek pun. Tunggu aja aksi @gibran_tweet Kalo memang dungu ngak bisa buat kemajuan apapun kan bisa di impeachment.","1774584938786148421","","HermanLanang232","in","","0","1","0","https://x.com/undefined/status/1774584938786148421","1563653900309524481",
"1774584493199994970","Sun Mar 31 23:48:08 +0000 2024","0","Tadi dapet kabar kalo yang jadi mc si Gibran","1774584493199994970","","","in","","0","1","0","https://x.com/undefined/status/1774584493199994970","1551079064202461184",
"1774578312947593674","Sun Mar 31 23:46:13 +0000 2024","1","@tempodotco @SimbahPutri1 Andaikata setelah Sidang PHPU di @officialMKRI selesai. Dan msh tetap saja @officialMKRI Sbg kaki tangan Penguasa @jokowi Artinya @officialMKRI justru ikut berbuat curang melegitimasi kecurangan Paslon 02 @prabowo @gibran_tweet. Inilah sengaja demokrasi dirusak. ","1774584014940287087","","tempodotco","in","","0","1","0","https://x.com/undefined/status/1774584014940287087","1611783237013229569",
"1774316170050671036","Sun Mar 31 23:44:36 +0000 2024","7","@yayuksuseno888 @abu_waras @gibran_tweet tuh adik mu toh wong ndeso minta kerjaan ama orang tua ","1774583607769919873","","yayuksuseno888","in","","0","1","0","https://x.com/undefined/status/1774583607769919873","1316716584379973633",
"1774583529990766869","Sun Mar 31 23:44:18 +0000 2024","4","banyak post april mop yaa semoga post KPU prabowo-gibran menang itu juga april mop ","1774583529990766869","","","in","","0","0","1","https://x.com/undefined/status/1774583529990766869","1278269892882337792",
"1774351330825670851","Sun Mar 31 23:43:38 +0000 2024","0","@tvOneNews Jika pak Prabowo sudah lulus uji mental kini mas Gibran diharapkan lulus juga. Stay low create happiness respect critics and do your best to this country ️🇮🇩️","1774583362600186071","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1774583362600186071","1682337837562339328",
"1774439726801723761","Sun Mar 31 23:43:22 +0000 2024","5","@DedynurPalakka @gibran_tweet Loe urus anggota loe yg perkosa buzzer dengan biadab apa loe gak malu kalau @psi_id partai anak anak biadab berkelakuan macam binatang memperkosa wanita aja dah biadab ditambah lagi wanita yg diperkosa sedang menstruasi gile loe ndrooooo","1774583294694502706","","DedynurPalakka","in","","0","2","1","https://x.com/undefined/status/1774583294694502706","1357909543099928576",
"1774301694945538052","Sun Mar 31 23:43:16 +0000 2024","0","@yaniarsim @harveymoeis @dewisandra @SandraDewi88 Waduh jangan2 gak bisa bedain cak imin sama gibran","1774583271629930965","","yaniarsim","in","","0","0","0","https://x.com/undefined/status/1774583271629930965","1725771409606250496",
"1773959505250046043","Sun Mar 31 23:42:02 +0000 2024","2","@GM_Warrios @QalbuBahasa @gibran_tweet Muka e itu loh ngeselin banget","1774582958265139389","","GM_Warrios","in","","0","1","0","https://x.com/undefined/status/1774582958265139389","1134604401824260096",
"1774347167332970968","Sun Mar 31 23:42:01 +0000 2024","0","@BattoAjax @Jelli_cent Itulah sebabnya team pengacara 02 bilang 03 dan 01 Ban ci. Dulu bilang sah pencalonan @gibran_tweet. Setelah kalah bilang Ngak Sah. Aturan hukum abal2 dr 01 &amp; 03. @mohmahfudmd @aniesbaswedan @ganjarpranowo","1774582955895374047","","BattoAjax","in","","0","0","0","https://x.com/undefined/status/1774582955895374047","1563653900309524481",
"1774347167332970968","Sun Mar 31 23:40:47 +0000 2024","1","@mawarwarna @Jelli_cent Bukan hy angka2 tp curang/cacat dg meloloskan Gibran n Prabowo yg menabrak aturan hukum &amp; etika mikir dong... Mikir....","1774582644241788999","","mawarwarna","in","","0","0","0","https://x.com/undefined/status/1774582644241788999","1585248515609210881",
"1774429299128639627","Sun Mar 31 23:40:23 +0000 2024","0","@DedynurPalakka @TeddGus @gibran_tweet jika matang...pasti dia tidak akan memaksakan segala cara utk maju bahkan dg melanggar konstitusi.. anak haram konstitusi.. caleg dan partai gagal otaknya gk nyampe.. eh ketua partai psi pemerkosa buzzerRp bgm proses nya?","1774582544538968250","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1774582544538968250","1603519410584817665",
"1774439726801723761","Sun Mar 31 23:39:24 +0000 2024","0","@DedynurPalakka @gibran_tweet Yg elegan lagi ini partai sampah Indonesia tidak punya idealisme partai menca mecle. Emang pantas ini partai tidak masuk Senayan dan kaga bakal pernah ini parti masuk Senayan. 2029 ini partai kembali ke mode asli 1 koma Persin. Simpan komen gw ini kalau kaga Lo percaya.","1774582298140377233","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1774582298140377233","1647473281212231680",
"1774269415745577116","Sun Mar 31 23:39:12 +0000 2024","0","@tham878 tentu KPU hrs diminta tanggung jawabnya klu menerima pendaftara gibran atas dasar KEPMK no 90 sebab MK bkn lembaga pembuat UU hingga KEPMK hrs dibawa ke DPR utk direvisi","1774582245694874055","","tham878","in","","0","0","0","https://x.com/undefined/status/1774582245694874055","749123511352848390",
"1774582195513966598","Sun Mar 31 23:39:00 +0000 2024","0","Daftar Kritik PDIP untuk Jokowi yang Kini Beda Haluan Singgung Gibran Nepotisme hingga Utang #Jokowi #PDIP #Gibran https://t.co/k6vjoAUuOj lewat @tribunkaltim","1774582195513966598","","","in","","0","0","0","https://x.com/undefined/status/1774582195513966598","103551225",
"1774269024677089744","Sun Mar 31 23:38:11 +0000 2024","0","@alisyarief Benar kata nih orang dan saya juga ikut mengecam Pak Hasto ngga pantes Gibran disamain sama driver truck!!! Driver truck punya skill tinggi beda sama si paling planga plongo!!!","1774581989385044249","","alisyarief","in","","0","0","0","https://x.com/undefined/status/1774581989385044249","2194647685",
"1774533485723890045","Sun Mar 31 23:37:53 +0000 2024","0","@ZulkifliLubis69 @KPU_ID tentu KPU hrs diminta tanggung jawabnya klu menerima pendaftara gibran atas dasar KEPMK no 90 sebab MK bkn lembaga pembuat UU hingga KEPMK hrs dibawa ke DPR utk direvisi","1774581914562900087","","ZulkifliLubis69","in","","0","0","0","https://x.com/undefined/status/1774581914562900087","749123511352848390",
"1774292578797826366","Sun Mar 31 23:37:40 +0000 2024","0","@6363n @Toro_012 @__AnakKolong Suka tdk suka gibran itu posisi twnya tinggi didlm perpolitikan krn bpknya presiden ..lu aja seandainya ank presiden pst akn mau dijdkan sbg cawapres ato apapun itu yg posisinya menggiurkan n strategis Kt ga ush munafik akn hal itu","1774581861110677693","","6363n","in","","0","1","0","https://x.com/undefined/status/1774581861110677693","1123868420242591745",
"1774520506018046171","Sun Mar 31 23:35:33 +0000 2024","1","@Bara_zc Para sopir terhina di bandingkan dengan gibran. Mereka pake keringan untuk cari cuan...yg ono pake ayah dan pamannya","1774581329084182757","","Bara_4kbar","in","","0","0","0","https://x.com/undefined/status/1774581329084182757","1726251795796905987",
"1774581051417120817","Sun Mar 31 23:34:27 +0000 2024","0","Latar negeri dalam tulisan-tulisan Kahlil Gibran.","1774581051417120817","","","in","","0","0","0","https://x.com/undefined/status/1774581051417120817","1159997705084530688",
"1774351330825670851","Sun Mar 31 23:33:26 +0000 2024","0","@madamsandr61762 @tvOneNews Kasihan lu tukang iri hati sekali kalau di tanya yg itu2 saja pastih jawabannya itu2 juga tak mungkin orang jawab olah raga kalau orang tanya Politik bodok kau Gibran itu Sarjana bujan macam kamu","1774580796436992095","","madamsandr61762","in","","0","0","0","https://x.com/undefined/status/1774580796436992095","1537990552645681152",
"1774269024677089744","Sun Mar 31 23:32:10 +0000 2024","0","@DidiekMurdock @alisyarief GiBran (Gigi Brantakan)","1774580477728551220","","DidiekMurdock","in","","0","0","0","https://x.com/undefined/status/1774580477728551220","1750351121061916672",
"1774295200036487392","Sun Mar 31 23:30:49 +0000 2024","0","@TheLadyJokeer @gibran_tweet Sebagian besar masyarakat kita kan bangga dibohongi!","1774580138967277675","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774580138967277675","1551942445612646401",
"1773959505250046043","Sun Mar 31 23:30:29 +0000 2024","0","@gibran_tweet Oom ini gimana","1774580053915160889","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1774580053915160889","1765666616883412992",
"1758290260986036624","Sun Mar 31 23:29:50 +0000 2024","0","@gibran_tweet Oom Gibran ini bagaimana... https://t.co/RFXCSdPS3F","1774579889972314343","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1774579889972314343","1765666616883412992",
"1773733887476425158","Sun Mar 31 23:29:02 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @prabowo @gibran_tweet Yg pe ting kamu senang aja lah","1774579687735611854","","H4T14K4LN4L42","in","","0","0","0","https://x.com/undefined/status/1774579687735611854","3040666124",
"1774377238403920330","Sun Mar 31 23:28:34 +0000 2024","0","@ferdinand_mpu @Sagita81774027 @gibran_tweet Hahaha...usul menyesatkan","1774579571163287937","","ferdinand_mpu","in","","0","0","0","https://x.com/undefined/status/1774579571163287937","1297177103184482305",
"1774295200036487392","Sun Mar 31 23:28:05 +0000 2024","0","@TheLadyJokeer @gibran_tweet Air comberan jatuhnya ke got juga","1774579449532715018","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774579449532715018","1759992179215478786",
"1774292578797826366","Sun Mar 31 23:26:00 +0000 2024","0","@zlebor02 @Toro_012 @__AnakKolong lha emang Gibran punya partai? klu bukan BAPAK nya Presiden dan Paman MK apa dia bisa jadi Cawapres. mosok lu yg ngak pernah ngeyel cuma jadi Tukang Ceboknya Gibran. rugi dong Sekolah Tinggi2 tapi jadi Penyembah Berhala","1774578924540088597","","zlebor02","in","","0","1","0","https://x.com/undefined/status/1774578924540088597","99283123",
"1774295200036487392","Sun Mar 31 23:24:40 +0000 2024","0","@TheLadyJokeer @gibran_tweet Ini pasti benar kalau tidak mana berani pak. Hasto berbicara seperti itu. Jadi mereka benar2 keluarga penghianat terhadap PDIP dan juga perusak tatanan demokrasi di Indonesia melalui MK.","1774578589050302955","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774578589050302955","831417518354882560",
"1774547112367444402","Sun Mar 31 23:24:02 +0000 2024","3","@yusuf_dumdum @KPK_RI @KejaksaanRI Tak ush minta maaf teriak saja dukung si gibran di jamin aman https://t.co/mNCkvuSrJr","1774578429813497907","https://pbs.twimg.com/media/GKCRq5-agAAHkzY.jpg","yusuf_dumdum","in","","0","1","0","https://x.com/undefined/status/1774578429813497907","1604070445720170497",
"1773470209174868112","Sun Mar 31 23:20:35 +0000 2024","0","@Megatop99 @gibran_tweet @kaesangp @DesainMesin @Yani03495310 @165Hati @__AnakKolong @_Marlboro1 @EviDrajat @veraagustian_ @arifin34533 @OcongBoys @anggi_ell26290 @feroferraferri @FireBirdPHOENIK @ruhutsitompul Sek issue hoak pasti banyak g usah kakean cocot dulu kita teman skrng lue spt kadrun","1774577561491869950","","Megatop99","in","","0","0","0","https://x.com/undefined/status/1774577561491869950","1030731507277557760",
"1774577549206778007","Sun Mar 31 23:20:32 +0000 2024","1","Saya kaget melihat orang menyesal pernah dukung mas gibran. Apakah orang tersebut terlambat mikiirr......?#nanyabolehkan","1774577549206778007","","","in","","0","0","0","https://x.com/undefined/status/1774577549206778007","1111105624060788736",
"1774577506668159440","Sun Mar 31 23:20:22 +0000 2024","0","Monggo @gibran_tweet @jokowi @IrianaJokowi_ @kaesangp @bobbynasution_ @semua Memberikan klarifikasi yg sebenarnya https://t.co/oZAMlTNR89","1774577506668159440","","","in","","0","0","0","https://x.com/undefined/status/1774577506668159440","1474776663720222721",
"1774351330825670851","Sun Mar 31 23:18:37 +0000 2024","0","@tvOneNews Begini lah kalau pemimpin di dapat dari nepotisme bukan dari kemampuan otak dan prestasi nya apa @gibran_tweet ini pura2 bodoh apa memang bodoh pernyataan dari sekjen PDIP itu adalah kiasan","1774577069189734549","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1774577069189734549","233159185",
"1774391295915721084","Sun Mar 31 23:16:49 +0000 2024","0","@kimjongilsung @ARSIPAJA @gibran_tweet celakno matamu coeg","1774576616095862891","","kimjongilsung","in","","0","0","0","https://x.com/undefined/status/1774576616095862891","1713892570382864384",
"1774576332661559436","Sun Mar 31 23:15:42 +0000 2024","0","Relawan Prabowo Gibran ditangkap karena korupsi @prabowo @gibran_tweet @DokterTifa @Nicho_Silalahi https://t.co/D5Wy07CBfF","1774576332661559436","","","in","","0","0","0","https://x.com/undefined/status/1774576332661559436","1474776663720222721",
"1773959505250046043","Sun Mar 31 23:14:26 +0000 2024","0","@gibran_tweet Presidenya siapa ya?","1774576012510273777","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1774576012510273777","1042244700",
"1774295200036487392","Sun Mar 31 23:14:08 +0000 2024","1","@TheLadyJokeer @gibran_tweet Sakit emang kalah telak 16%...","1774575937906237830","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774575937906237830","23185371",
"1774389446366134412","Sun Mar 31 23:13:36 +0000 2024","0","@proclaro_lover Jawaban Mas Gibran membawa rezeki konten kreator you - tube dll. Mas Gibran Emang oh ye ","1774575806309896596","","proclaro_lover","in","","0","0","0","https://x.com/undefined/status/1774575806309896596","1755504096885506048",
"1773733887476425158","Sun Mar 31 23:12:14 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @prabowo @gibran_tweet ini suara sdr Bambang pengacara 01 dalam pembacaan tuntutan. bukan suara MK he he he mau nipu","1774575459206046090","","H4T14K4LN4L42","in","","0","0","0","https://x.com/undefined/status/1774575459206046090","147009289",
"1774295200036487392","Sun Mar 31 23:11:48 +0000 2024","1","@TheLadyJokeer @gibran_tweet Ciannn tukang bohong dikadalin...","1774575351408316560","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774575351408316560","1412068768587522050",
"1773733887476425158","Sun Mar 31 23:10:56 +0000 2024","0","@H4T14K4LN4L42 @officialMKRI @prabowo @gibran_tweet Halu yg berkelanjutan ","1774575134546034986","","H4T14K4LN4L42","in","","0","0","0","https://x.com/undefined/status/1774575134546034986","1257441289970151424",
"1774315059738788145","Sun Mar 31 23:08:12 +0000 2024","0","@tanyarlfes Tiktok kan banyakan fans prabowo gibran","1774574444721422791","","tanyarlfes","in","","0","0","0","https://x.com/undefined/status/1774574444721422791","973936095321759744",
"1774345888812744999","Sun Mar 31 23:07:53 +0000 2024","1","@kikysaputrii kelakuan kaya gibran ngereply tweet2 ga penting. karyanya mana?","1774574367961391422","","kikysaputrii","tl","","0","0","0","https://x.com/undefined/status/1774574367961391422","284283807",
"1760970509599355183","Sun Mar 31 23:06:02 +0000 2024","0","@anakkedua571 @700juta @gibran_tweet Masihhh... Kan ga jadi coment ","1774573899277291854","","anakkedua571","in","","0","0","0","https://x.com/undefined/status/1774573899277291854","1513131927854747649",
"1774439726801723761","Sun Mar 31 23:05:22 +0000 2024","1","@DedynurPalakka @gibran_tweet Milenial anak katrok lah attitudenya berbeda karena pengajaran etika yg tidak baik dilingkungannya apalagi ukuran 2.3 daya pemahaman nya pasti lambat .....slow respon kali awowoowowk","1774573733367468171","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1774573733367468171","1683003885227741185",
"1774573462721372510","Sun Mar 31 23:04:18 +0000 2024","3","GAYA KOMUNIKASI HASTO kepada GIBRAN masih mau MEMPERTAHANKAN Model FEODALISME. Sudah gak jaman model komunikasi kek hasto. Yang ada generasi milenial-Z justru akan menjawab dgn apa adanya. Pdhl HASTO maunya ada war dgn adanya statemen2nya.","1774573462721372510","","","in","","1","0","0","https://x.com/undefined/status/1774573462721372510","394675941",
"1774337928111743344","Sun Mar 31 23:02:36 +0000 2024","1","@barry_all2n @gibran_tweet Telat ...hahaha biar telat yg penting Telat hahahaha","1774573036290900137","","barry_all2n","in","","0","0","0","https://x.com/undefined/status/1774573036290900137","1442604924",
"1758505450075779524","Sun Mar 31 23:02:32 +0000 2024","0","@UlumuddinAceng @gibran_tweet Anjiiir","1774573019362676789","","UlumuddinAceng","in","","0","0","0","https://x.com/undefined/status/1774573019362676789","1135086952720420864",
"1774572885572813038","Sun Mar 31 23:02:00 +0000 2024","0","Pemeran utamanya jokowi gibran beserta keluarga besar.","1774572885572813038","","","in","","0","0","0","https://x.com/undefined/status/1774572885572813038","107277799",
"1774365831608303824","Sun Mar 31 22:59:59 +0000 2024","0","@AnKiiim_ Tapi jujur kalo di salah satu perusahaan 9 naga gibran kaesang dah terkenal banget perusahaannya dipake buat ke arah sana. Sampe ultah perusahaan yg tadinya makanan yg enak2 dipaksain pake dr resto mereka.","1774572377135046787","","AnKiiim_","in","","0","0","0","https://x.com/undefined/status/1774572377135046787","1313167568274767873",
"1758505450075779524","Sun Mar 31 22:59:29 +0000 2024","1","@Ascan155885 @gibran_tweet Gk usah kasihan..jorokin aja ke jurang","1774572250177704137","","Ascan155885","in","","0","0","0","https://x.com/undefined/status/1774572250177704137","1135086952720420864",
"1773959505250046043","Sun Mar 31 22:58:42 +0000 2024","0","@SotoAyam1970 @siihboyy @gibran_tweet alasan pildun batal itu karena FIFA tidak memberikan izin mbak! Terima kenyataan dong. Bukan negara kita yang memutuskan hal ini. Sekalipun ada permenlu kalo FIFA kasih izin ya tetep jalan kemaren‍‍","1774572056140800323","","SotoAyam1970","in","","0","1","0","https://x.com/undefined/status/1774572056140800323","1460190656182194177",
"1758505450075779524","Sun Mar 31 22:58:40 +0000 2024","0","@PeyotMat @gibran_tweet Duain","1774572044992319617","","PeyotMat","en","","0","0","0","https://x.com/undefined/status/1774572044992319617","1135086952720420864",
"1758505450075779524","Sun Mar 31 22:57:59 +0000 2024","0","@meomeoDrif @gibran_tweet Duain","1774571875374645433","","meomeoDrif","en","","0","0","0","https://x.com/undefined/status/1774571875374645433","1135086952720420864",
"1774351330825670851","Sun Mar 31 22:57:49 +0000 2024","0","@MaulaIkhwan @tvOneNews @gibran_tweet Woiii baless woii.. yg bilang etika tp ga punya etika.. woi bales woii.. lama balesnya lu ditangkep suharto lu lama ga bales","1774571834018767297","","MaulaIkhwan","in","","0","0","0","https://x.com/undefined/status/1774571834018767297","1605073681314910210",
"1758505450075779524","Sun Mar 31 22:57:22 +0000 2024","1","@abi_priadi @gibran_tweet Nunjukin ketololan Khan emang hobby nya","1774571720021811444","","abi_priadi","in","","0","0","0","https://x.com/undefined/status/1774571720021811444","1135086952720420864",
"1774326944706019814","Sun Mar 31 22:56:07 +0000 2024","0","@aniesbaswedan @HilbramDunar @pkkjakarta @feryfarhati Innalillahi wainnailaihi Roojiuun... Mugia Ms Gibran Husnul Khotimah diterima iman islamnya.segala salah dan khilafnya dalam maghfiroh Alloh SWT...dijadikan kuburnya raudhoh min riyaadil jannah...","1774571404186497093","","aniesbaswedan","in","","0","0","0","https://x.com/undefined/status/1774571404186497093","846008858912813057",
"1774295200036487392","Sun Mar 31 22:55:39 +0000 2024","1","@TheLadyJokeer @gibran_tweet Pendukungnya bengis kaya gini di medsos+ sekjen nya kaya gitu ga heran sih ganjar mahfud suaranya nyungsep. Mau nyebat dululah rokok surya ganjar mahfud (surya 16)","1774571288985768149","","TheLadyJokeer","in","","0","0","0","https://x.com/undefined/status/1774571288985768149","915229109738803203",
"1772802982532538647","Sun Mar 31 22:55:36 +0000 2024","0","@SantiAn06544069 @dekade_08 ya ampun bund ucapannya. ya gini deh di era jokowi ga penting beradab gibran aja bisa jadi wapres","1774571273492066737","","SantiAn06544069","in","","0","0","0","https://x.com/undefined/status/1774571273492066737","284283807",
"1774391295915721084","Sun Mar 31 22:54:04 +0000 2024","0","@ARSIPAJA Antara lupa ingatan atau pura2 lupa ingatan. Partainya lah yg mengusung gibran untuk jadi walikota solo. Dan puan lah yg mengajukan gibran ke MK untuk pendaftaran cawapres ganjar","1774570890195554814","","ARSIPAJA","in","","0","0","0","https://x.com/undefined/status/1774570890195554814","1274551310646272000",
"1758505450075779524","Sun Mar 31 22:53:19 +0000 2024","0","@sxcrahyuck @gibran_tweet Bukan kocak...goblok permanen dia","1774570700550140353","","arahmasadepan96","in","","0","0","0","https://x.com/undefined/status/1774570700550140353","1135086952720420864",
"1774444625174122919","Sun Mar 31 22:51:08 +0000 2024","1","@abu_waras @prabowo @gibran_tweet Klo yg merah NAMA ASLI nya sapa ya???","1774570150303526965","","abu_waras","in","","0","0","0","https://x.com/undefined/status/1774570150303526965","1557030741669990400",
"1774439726801723761","Sun Mar 31 22:50:35 +0000 2024","0","@DedynurPalakka @gibran_tweet awokwokwok milenial ipk rendah? mending ga usah kuliah langsung aja jadi wapres mumpung bapak masih presiden","1774570012264763550","","DedynurPalakka","in","","0","0","0","https://x.com/undefined/status/1774570012264763550","284283807",
"1758505450075779524","Sun Mar 31 22:50:25 +0000 2024","0","@Naurafayruzya @gibran_tweet Anak jkw Khan tolol semua..kmu baru tau?","1774569968522469755","","NouraFayruz","in","","0","0","0","https://x.com/undefined/status/1774569968522469755","1135086952720420864",
"1774439726801723761","Sun Mar 31 22:50:04 +0000 2024","0","@Bambangmulyonoo @DedynurPalakka @gibran_tweet tahu aja mul","1774569883273170967","","Bambangmulyonoo","et","","0","0","0","https://x.com/undefined/status/1774569883273170967","1289050030741970944",
"1758505450075779524","Sun Mar 31 22:49:23 +0000 2024","0","@gibran_tweet Bocah songong....wakakak...Sekelas partai PDIP pun kena tipu... Megawati..Hasto..ditipu","1774569708488130711","","gibran_tweet","in","","0","0","0","https://x.com/undefined/status/1774569708488130711","1135086952720420864",
"1774569613193556349","Sun Mar 31 22:49:00 +0000 2024","0","Nyebokin cawapres Gibran Nyebokin ayat-ayat ️Saking banyaknya kontradiksi masi aja dipercaya https://t.co/2fzNBvr2TI","1774569613193556349","https://pbs.twimg.com/media/GKCJlt1acAAfQUv.jpg","","in","","0","0","0","https://x.com/undefined/status/1774569613193556349","770952766164348928",
"1774286952961097806","Sun Mar 31 22:48:25 +0000 2024","0","@MTaufiq_NTB @aniesbaswedan @cakimiNOW Yg harus dipikirkan kedepannya adlh bagaimana caranya Gibran sebagai wapres termuda ( 36 thn) diakui secara konstitusional krn keputusan MKMK menyalahkan etika MK dlm proses pe keputusan dn DKPP menyalahkan KPU menerima pencalonan Gibran kan MKMK dn DKPP lembaga resmi negara.","1774569468905320592","","MTaufiq_NTB","in","","0","0","0","https://x.com/undefined/status/1774569468905320592","1624187953781280768",
"1774569104474849692","Sun Mar 31 22:46:59 +0000 2024","1","Seorang pembohong selamanya akan menjadi pembohong. Dan seorang pembohong akan sangat berbahaya kalau terpilih jadi pemimpin negeri ini ! Alhamdulillah rakyat bangsa ini dah sangat cerdas sehingga mereka memilih @prabowo - @gibran_tweet sbg pemimpin negeri ini !","1774569104474849692","","","in","","0","0","0","https://x.com/undefined/status/1774569104474849692","1539724674749579265",
